dataset,condition,benchmark_prompt_index,precompression_prompt_hash,precompression_input_tokens,original_input_tokens,compressed_input_tokens,t_compress_ms,t_prefill_ms,t_generation_ms,t_e2e_ms,peak_allocated_gib,peak_reserved_gib,cap_hit,finish_reason
gsm8k,dflash_r1,15,913dd53052d7a68db42fe7b6bc44f8c4f32e2de7a533d9b4f5b20916b867a9b3,104,104,,0.0,108.15902700005608,2331.250070999886,2439.409097999942,3.498371124267578,3.7578125,False,eos_or_stop
gsm8k,dflash_r1,16,263052a797de41356d1c9c0a0aa8a25173b0d04498b3c93d47200a6ffd008922,145,145,,0.0,152.38940299968817,6260.843336000107,6413.232738999795,3.4983720779418945,3.765625,True,length_cap
gsm8k,dflash_r1,17,59b8347e6080c1e77680cfe4e0559df54963e6b5bedf9e503088869d4a1cde79,113,113,,0.0,106.50786799988055,3060.2828119999685,3166.790679999849,3.4983716011047363,3.765625,False,eos_or_stop
gsm8k,dflash_r1,18,ab6d4ab05e765b6e7e29a84cca31b931d103a746001a0eb4caaf04f802045c1f,99,99,,0.0,106.71455699957733,3605.370564000168,3712.0851209997454,3.498371124267578,3.765625,True,length_cap
gsm8k,dflash_r1,19,8fabc6037a59dee094d7f400b25ce8fd7d0df4853160e574ae8ade19522945cc,111,111,,0.0,113.82814899980076,2190.102607999961,2303.930756999762,3.498371124267578,3.765625,False,eos_or_stop
gsm8k,dflash_r1,20,92ec968b582414b3deb772856e82c93e65c32f0c9ea07e45abdb753c52c5a1b0,69,69,,0.0,105.97158900009163,1610.0468670001646,1716.0184560002563,3.498371124267578,3.765625,False,eos_or_stop
gsm8k,dflash_r1,21,f9e849d63051a1834fefd771339d2a28cdbb2dfa9a2caa00500a76ca1fad7e44,112,112,,0.0,108.83652500024255,4136.326563000239,4245.163088000481,3.498371124267578,3.765625,True,length_cap
gsm8k,dflash_r1,22,20d259408d0158600f43b90d78b896c9319113cf4afbb1883e4584cb43530453,119,119,,0.0,108.06347199968513,3442.1832600000926,3550.2467319997777,3.4983716011047363,3.765625,False,eos_or_stop
gsm8k,dflash_r1,23,659d96a81bacca99be171c1b0649b160b21abfe1d996006109f82d9fb31f7218,118,118,,0.0,109.86140099976183,3162.858464999772,3272.719865999534,3.4983716011047363,3.765625,False,eos_or_stop
gsm8k,dflash_r1,24,c5e35b5b98fec84971fca83d0122a1d53c618a13017614f2465b2d37c1fd33b9,109,109,,0.0,107.22282000006089,2142.960541999855,2250.183361999916,3.498371124267578,3.765625,False,eos_or_stop
gsm8k,dflash_r1,25,a8de57c32fb9963ad0e300d58e8757a170c2e49fa9e0e0ab8c6921b5ff0d7e7f,93,93,,0.0,104.24617099988609,2470.2644150002016,2574.5105860000876,3.498371124267578,3.765625,False,eos_or_stop
gsm8k,dflash_r1,26,ba339f7e1525c5a61af248f96c6d539d4c04d7ce68c6bc39614971c8271dc9f3,78,78,,0.0,104.20216600005006,2642.0435260001796,2746.2456920002296,3.498371124267578,3.765625,False,eos_or_stop
gsm8k,dflash_r1,27,49e97a3fa69eef2aa2cb11ee8ccc0f32b25869659f0ba6f6f263c1e037c62d4e,117,117,,0.0,109.24007200037522,3349.653193999984,3458.8932660003593,3.4983716011047363,3.765625,False,eos_or_stop
gsm8k,dflash_r1,28,8d04b84524d325412fdd7a880d096defa1809fcf65ee38b26d36976295b512ee,108,108,,0.0,110.66380100010065,3066.482879999967,3177.1466810000675,3.498371124267578,3.765625,False,eos_or_stop
gsm8k,dflash_r1,29,f4aa73b456bb9bbbd771dd75b7d17d5f6382c3628d5a57133892afafa1bf322e,94,94,,0.0,111.0569239999677,2540.39033700019,2651.4472610001576,3.498371124267578,3.765625,False,eos_or_stop
gsm8k,dflash_r1,30,9ad68c9456e2cabf9a86c79b24bc4d8dcfbb9f724c80eb35686177e900d534dc,103,103,,0.0,110.74060999999347,3258.1427790000816,3368.883389000075,3.498371124267578,3.765625,False,eos_or_stop
gsm8k,dflash_r1,31,a3d3875847252f18cf940095b5b19fdf46239de5aa493a1b6f2a5dfe574ee1fb,74,74,,0.0,105.1163520000955,2735.019917000045,2840.1362690001406,3.498371124267578,3.765625,False,eos_or_stop
gsm8k,dflash_r1,32,8f395d2ea1b4d5dbbc2d23cf45fe96578de6ede38c244ed3391a6b315d5ea891,83,83,,0.0,107.96873799972673,1722.1708080001008,1830.1395459998275,3.498371124267578,3.765625,False,eos_or_stop
gsm8k,dflash_r1,33,fef3c45971d0c620d9709d2241c3972840a9c6194a8d41dddcc96f80be9d5d8c,88,88,,0.0,105.53335800022978,1838.0404869999438,1943.5738450001736,3.498371124267578,3.765625,False,eos_or_stop
gsm8k,dflash_r1,34,c945220084e71776c92d6b786e513b5bf0c59f66cca534e2264a7c71961c26b3,91,91,,0.0,107.80060500019317,1712.6576059999934,1820.4582110001866,3.498371124267578,3.765625,False,eos_or_stop
gsm8k,dflash_r1,35,179e914ef81b781e788859a8e27f08082c1b23ab9c2904ccdc085b3c2067dd7e,124,124,,0.0,103.17851699983294,5012.951776999671,5116.130293999504,3.4983716011047363,3.765625,False,eos_or_stop
gsm8k,dflash_r1,36,f47de8e9b408b53d4787f4a55698f0dc44c42d94ebdb83ab6ccd6cb69e566c53,99,99,,0.0,108.83484000032695,2644.09012599981,2752.924966000137,3.498371124267578,3.765625,False,eos_or_stop
gsm8k,dflash_r1,37,e8f63cd344b5a3231d5272e131f2959464d25e84430985b17245246501e40139,94,94,,0.0,107.88846300010846,2468.3807460000935,2576.269209000202,3.498371124267578,3.765625,False,eos_or_stop
gsm8k,dflash_r1,38,83d36fdb453e9167d1bbd73a3819b651508f76c40a84f313a750613b18a796d7,68,68,,0.0,103.17626799997015,1685.6858679998368,1788.862135999807,3.498371124267578,3.765625,False,eos_or_stop
gsm8k,dflash_r1,39,996284780c5978046c59e9820c4da9a392af531d8f5b880a5f2cff5beb27b3ab,119,119,,0.0,111.34967700036214,2779.1796460001024,2890.5293230004645,3.4983716011047363,3.765625,False,eos_or_stop
gsm8k,dflash_r1,40,79584fd86ff44b17c502bd88b1a81084daa2c7bdde9d55f76a52344d1335e726,124,124,,0.0,111.39748000005056,4301.823533000061,4413.221013000111,3.4983716011047363,3.765625,False,eos_or_stop
gsm8k,dflash_r1,41,66b8869c9d3f4106c7678612a5d760c1b56156096965fcf9134fe0faf747eb79,100,100,,0.0,107.5711959997534,3193.283244000213,3300.8544399999664,3.498371124267578,3.765625,False,eos_or_stop
gsm8k,dflash_r1,42,3639e334d4cd565ecf22858390393e63a7e465f45ca523ebbcc901fc9f257449,96,96,,0.0,105.88898200012409,2772.4029730002258,2878.29195500035,3.498371124267578,3.765625,False,eos_or_stop
gsm8k,dflash_r1,43,f3edb84c0529805f932ffaf616c4f3d76ff56349c7ecacbc07b831f9919f98d5,124,124,,0.0,110.5680789996768,2872.917070999847,2983.485149999524,3.4983716011047363,3.765625,False,eos_or_stop
gsm8k,dflash_r1,44,940b71079b4bf0d8920b443b9d6480a1a70ddf35343d14216d389a2e0128d89f,98,98,,0.0,109.65863399997033,3679.939968999861,3789.598602999831,3.498371124267578,3.765625,False,eos_or_stop
gsm8k,dflash_r1,45,0ba3dbc2824d57e81b125f82b7d719163fa35cedf0d82f431de68dfe32aac382,76,76,,0.0,104.68304000005446,2333.269568000105,2437.9526080001597,3.498371124267578,3.765625,False,eos_or_stop
gsm8k,dflash_r1,46,da79204cf839dee14279712f8028c54863a64c25e93af28896014fea54fd1d97,89,89,,0.0,106.24291800013452,1723.188654000296,1829.4315720004306,3.498371124267578,3.765625,False,eos_or_stop
gsm8k,dflash_r1,47,882dc9ba463146dcba7b2fe9b3648b182beee5d1bf6d259049bd106105f78f23,104,104,,0.0,108.144553999864,3975.4545640003016,4083.5991180001656,3.498371124267578,3.765625,False,eos_or_stop
gsm8k,dflash_r1,48,9fbf8587bc0aba1a993a13fbc413e5813714c8489ce0b3ed7cee6c6fbf5e310a,91,91,,0.0,105.871756000397,2945.492108000053,3051.36386400045,3.498371124267578,3.765625,False,eos_or_stop
gsm8k,dflash_r1,49,56a520db097371b1b84a4222951f0157059707c9e4bf1cabb699cf4ddb02683d,114,114,,0.0,108.83412100019996,1939.0166989996942,2047.8508199998942,3.4983716011047363,3.765625,False,eos_or_stop
gsm8k,dflash_r1,50,a8b0ea069b56363f8be7de33f7509a72ff56d8d6bfde5eca7366651e76b6f5cf,111,111,,0.0,108.86848300015117,2679.3059750002612,2788.1744580004124,3.498371124267578,3.765625,False,eos_or_stop
gsm8k,dflash_r1,51,d8406ad34cbf13190ab9be48db4b1516687fab3f1a0a4f7dd4c3adf5d071c0ff,110,110,,0.0,110.21833199993125,4320.655673000147,4430.874005000078,3.498371124267578,3.765625,False,eos_or_stop
gsm8k,dflash_r1,52,f03c8f4565ee8fbda1c0d21bc977baf8e7784eadbaaa1cd0380755916e22e627,79,79,,0.0,102.50186500024938,4720.641184999749,4823.143049999999,3.498371124267578,3.765625,False,eos_or_stop
gsm8k,dflash_r1,53,916ffd2c6b8c9782f95e45b34693af5b9b03999811f4bba9c3bebcb13700673a,118,118,,0.0,110.4970580004192,2541.992732000381,2652.4897900008,3.4983716011047363,3.765625,False,eos_or_stop
gsm8k,dflash_r1,54,a103aa935e5ce62d13cb830ac2c934dbca23f37dbe6f0dbb102ef1eb672179a4,119,119,,0.0,109.3338609998682,4794.058312000288,4903.392173000157,3.4983716011047363,3.765625,False,eos_or_stop
gsm8k,dflash_r1,55,8a1f48be89f185b3b61c97c462e0798d7ffac248bcf962e112450212f89ff9e3,85,85,,0.0,106.24714200002927,1721.914113999901,1828.1612559999303,3.498371124267578,3.765625,False,eos_or_stop
gsm8k,dflash_r1,56,4fef1fe20c5f80a2f86b232360565add3889e73f8d8a4ecff7a4e07262527c54,89,89,,0.0,107.96473499976855,2348.7210240000422,2456.685758999811,3.498371124267578,3.765625,False,eos_or_stop
gsm8k,dflash_r1,57,c2687bd2f88301609f19d584b45429651322e2b5080c4e37b2cb573c66ce47d7,102,102,,0.0,108.52508300013142,3044.185111000388,3152.7101940005196,3.498371124267578,3.765625,False,eos_or_stop
gsm8k,dflash_r1,58,a917558a9b8eee645c137cb461aeea9c439cd7f13786ccdda7de5a340d642e7f,108,108,,0.0,108.57282799997847,2487.797650000175,2596.3704780001535,3.498371124267578,3.765625,False,eos_or_stop
gsm8k,dflash_r1,59,8d37daac29545b28bac10fc03c1f27176d44997ac9bfb542eb36c98a83e635b4,104,104,,0.0,107.89398599990818,3844.0040899999985,3951.8980759999067,3.498371124267578,3.765625,False,eos_or_stop
gsm8k,dflash_r1,60,d5c1de720698444a748ac3a06dcdda0f94fd6784c93281d97f9cfff5baba7e38,117,117,,0.0,109.06558499982566,3070.8247289999235,3179.890313999749,3.4983716011047363,3.765625,False,eos_or_stop
gsm8k,dflash_r1,61,72a09c69fa1add4d1e03c63e71b2916790519a23e2017c2d6a134daaeb160300,89,89,,0.0,106.59650599973247,1852.299462999781,1958.8959689995136,3.498371124267578,3.765625,False,eos_or_stop
gsm8k,dflash_r1,62,49bc79b40f64fd97498faee18eb585f2244e554d7fbb02aa5ddf032cd72a772f,78,78,,0.0,104.65085800024099,2517.650220000178,2622.301078000419,3.498371124267578,3.765625,False,eos_or_stop
gsm8k,dflash_r1,63,f6e9c09a70264579bed5d9ad1ec34a4df83a0d02f77272e6188e48f441c7e9d1,84,84,,0.0,106.38658300013049,5069.335795999905,5175.722379000035,3.498371124267578,3.765625,False,eos_or_stop
gsm8k,dflash_r1,64,d8922ea186bb76305a458dd60b19ff232cefe8df7cff9bb24c10f98def5eaa4f,114,114,,0.0,109.89120299973365,2209.5741969997107,2319.4653999994443,3.4983716011047363,3.765625,False,eos_or_stop
gsm8k,dflash_r1,65,0cd21d2dfd1bc0123ac6a5458c7f9aa035156304a68390a493bab885e79acd30,92,92,,0.0,107.20814000023893,3210.194424999827,3317.402565000066,3.498371124267578,3.765625,False,eos_or_stop
gsm8k,dflash_r1,66,8e69408e3add7c9d5ec48f09aca0574150da9d3aa81094a4db0a3f5a07f4232e,86,86,,0.0,107.01812199977212,2129.244526000093,2236.2626479998653,3.498371124267578,3.765625,False,eos_or_stop
gsm8k,dflash_r1,67,a9e99482669ffd87aedd86e93c489c7744ef77cfde1197ecb7f89445445d9f55,123,123,,0.0,111.12832099979641,2566.1147319997326,2677.243052999529,3.4983716011047363,3.765625,False,eos_or_stop
gsm8k,dflash_r1,68,361bb1b78d4771e432ae6813da2ccce661a9580e4e20e34c18b270327cd756b3,119,119,,0.0,108.16355799988742,2764.067485999931,2872.231043999818,3.4983716011047363,3.765625,False,eos_or_stop
gsm8k,dflash_r1,69,569ca681867943ad6c6a89e30098f495718e960dbb34327fb8d0f58913c37685,122,122,,0.0,110.13668399982635,3690.009128999918,3800.1458129997445,3.4983716011047363,3.765625,True,length_cap
gsm8k,dflash_r1,70,dea5889dd9c4e9ef3c39a5263a38b8396c5022f5934aafb07459096391eec473,84,84,,0.0,106.97482100022171,2326.82964300011,2433.804464000332,3.498371124267578,3.765625,False,eos_or_stop
gsm8k,dflash_r1,71,720df47857c48ee45142aa28ee9dda1a52db378eb6d916ad76d9bf2ddac59a33,90,90,,0.0,120.90983200005212,4808.12802499986,4929.037856999912,3.498371124267578,3.765625,False,eos_or_stop
gsm8k,dflash_r1,72,792e2ebcc85b8fad6bee2cc4f30705956bae30944c3b0b5a160d848f58afbf3f,133,133,,0.0,158.4910960000343,1990.2093810001134,2148.7004770001477,3.4983720779418945,3.765625,False,eos_or_stop
gsm8k,dflash_r1,73,d74d1f4a7b2ada39e0ae318e86e682a7d703a7662f0fe00028e6155c6175e25e,108,108,,0.0,109.8709690004398,2033.83594800016,2143.7069170006,3.498371124267578,3.765625,False,eos_or_stop
gsm8k,dflash_r1,74,5fec24e2ff47289d435b9984c3a7ee7f687f50157cd30c48fbd49a60b069254f,88,88,,0.0,103.44409199979054,2109.537967000051,2212.9820589998417,3.498371124267578,3.765625,False,eos_or_stop
gsm8k,dflash_r1,75,1826469fc3a9a8c30f7128b36af782a862a07e23960004a7555cd849c8010ed6,100,100,,0.0,109.81010299974514,3687.532336000004,3797.342438999749,3.498371124267578,3.765625,False,eos_or_stop
gsm8k,dflash_r1,76,a09d46a7b048579932c6422319acde8cb495e1037fef87ea6dfc1fbeb88629a3,95,95,,0.0,108.45214900018618,2745.931429999928,2854.383579000114,3.498371124267578,3.765625,False,eos_or_stop
gsm8k,dflash_r1,77,805513ff608ccf4363e9d3d52e792d1494db01d5b918a4ce50c47a2a9ba5d93d,98,98,,0.0,107.63702599979297,2161.768436999864,2269.405462999657,3.498371124267578,3.765625,False,eos_or_stop
gsm8k,dflash_r1,78,2ea7f2e1484add0787e2330b33382a15173f192065c139016373409b3821ed67,79,79,,0.0,107.01153499985594,3112.602215000152,3219.6137500000077,3.498371124267578,3.765625,False,eos_or_stop
gsm8k,dflash_r1,79,90172a4b79252cb86e2823e4103baf2d59e608a6f229a01d29c5b9c5beb4f9b6,134,134,,0.0,155.5056729998796,3313.5060059998978,3469.0116789997774,3.4983720779418945,3.765625,False,eos_or_stop
gsm8k,dflash_r1,80,f359227f555ce1f634d19a5f9b1cf1d3504281e2dd4ba5d9cf0d1710a2981371,152,152,,0.0,155.9701210003368,4600.136674999703,4756.10679600004,3.4983720779418945,3.765625,True,length_cap
gsm8k,dflash_r1,81,28242144309d208c3a52f3312d659c5124d3286937724977705d5b04a30e46b3,101,101,,0.0,109.41655899978286,2358.5417260001122,2467.958284999895,3.498371124267578,3.765625,False,eos_or_stop
gsm8k,dflash_r1,82,a5b19787b983f0c2106bbc50b081fe70fc059671a163186c32638b0dd435c47f,111,111,,0.0,107.83662399990135,2239.8874979999164,2347.7241219998177,3.498371124267578,3.765625,False,eos_or_stop
gsm8k,dflash_r1,83,77571c7e1dad15637599fd4c8e6e36d4c37db44c54cc4d726ff4a91d85e4fce7,106,106,,0.0,110.33551099990291,4222.9989209999985,4333.334431999901,3.498371124267578,3.765625,False,eos_or_stop
gsm8k,dflash_r1,84,39a6e5d5cd6458a729bd48eb9cad05cbe8f658f7c849cd06a05789fa5e7a7c65,103,103,,0.0,108.01782799990178,1639.0283099999579,1747.0461379998596,3.498371124267578,3.765625,False,eos_or_stop
gsm8k,dflash_r1,85,09ea005ce7db711e3087b2296a68a52cf628e94b6d8c80669b1fd405748733dc,105,105,,0.0,110.95742999987124,2139.457675000358,2250.4151050002292,3.498371124267578,3.765625,False,eos_or_stop
gsm8k,dflash_r1,86,9be9b4a08df62fcfc0bea6e844a2818b9479f4e609499504262fbf048a32b66f,105,105,,0.0,108.06717100012975,5033.732096999756,5141.799267999886,3.498371124267578,3.765625,False,eos_or_stop
gsm8k,dflash_r1,87,2640d12b0738aecf92913c99452bcb7a1408a1f5f3abad3d8ec9fd5547e0e411,91,91,,0.0,107.75869000008242,3665.8618660003413,3773.6205560004237,3.498371124267578,3.765625,False,eos_or_stop
gsm8k,dflash_r1,88,8b663e94176fc83cba57405207e278d32bb303ff3b4b98e95e07ebb52f3410e4,126,126,,0.0,110.29752800004644,5065.884560999621,5176.182088999667,3.4983716011047363,3.765625,False,eos_or_stop
gsm8k,dflash_r1,89,ffa0dd1ed0d9707cb70efea3497844bba02e7c79c3e28e7239b8fa6f6b2da2c6,204,204,,0.0,153.763433000222,4277.337312000327,4431.100745000549,3.498373031616211,3.82421875,True,length_cap
gsm8k,dflash_r1,90,f69007de0a81a6d0fe83627d600fd32387729825f4c383c2c436f21c334069e8,98,98,,0.0,106.55135699971652,3373.393680999925,3479.9450379996415,3.498371124267578,3.82421875,False,eos_or_stop
gsm8k,dflash_r1,91,3bb5f83cedab5fcb162f87da174d6fd14d9cc33e5d1a152c3ed977d45202f50d,91,91,,0.0,110.16726099978769,5447.954390000177,5558.121650999965,3.498371124267578,3.82421875,True,length_cap
gsm8k,dflash_r1,92,a4ab94aa0a5440f2035df3813a86f1e55a0e75e55b2386c3b06089856defbe19,90,90,,0.0,108.20636200014633,2355.1769959999547,2463.383358000101,3.498371124267578,3.82421875,False,eos_or_stop
gsm8k,dflash_r1,93,909c759ad17b9b854868be0f2577e1c79aabaa6185c604d3dd678a13649e4fd8,89,89,,0.0,108.95176100029857,3408.343748000334,3517.2955090006326,3.498371124267578,3.82421875,False,eos_or_stop
gsm8k,dflash_r1,94,e2a77573c3c99a06c6caa011d06ab1a5bb7b34aa0e53c23f561874dfcb927cc6,97,97,,0.0,99.14826899967011,2930.3421549998347,3029.490423999505,3.498371124267578,3.82421875,False,eos_or_stop
gsm8k,dflash_r1,95,abe62cb66e5df1461afce6296f7ad7a44d60e8609470ebab6e19fa8517f3e7b8,96,96,,0.0,98.94538700018529,2647.060037999836,2746.005425000021,3.498371124267578,3.82421875,False,eos_or_stop
gsm8k,dflash_r1,96,0111ea5bea22e38efe10023abe60e67009e6590c49cf29af0af0fb4c66c4da4b,121,121,,0.0,111.68486899987329,4835.113558000103,4946.798426999976,3.4983716011047363,3.82421875,False,eos_or_stop
gsm8k,dflash_r1,97,4ac7a0255681d9ce4991967563dfe9605f7b1701f2a960c92657bdc6662c3791,84,84,,0.0,104.82172199999695,1942.3771870001474,2047.1989090001443,3.498371124267578,3.82421875,False,eos_or_stop
gsm8k,dflash_r1,98,088fd2ded8ca60c685f2793ed0bc11d99bb8e9c0991887d19d0d6ae1749b40e7,97,97,,0.0,109.4098949997715,4909.909094999875,5019.318989999647,3.498371124267578,3.82421875,False,eos_or_stop
gsm8k,dflash_r1,99,69fa2374853f28163b9e69e08e65aa97cd6f97cefb64d947abbb7dd3643dd261,80,80,,0.0,106.75125999978263,2492.00752500019,2598.7587849999727,3.498371124267578,3.82421875,False,eos_or_stop
gsm8k,dflash_r1,100,c1a3eb79bdc0fa0f03aac6e2f443af1849dbbf5db541fc7738e21de2c9741f3a,95,95,,0.0,110.30147099972964,3331.913514000007,3442.2149849997368,3.498371124267578,3.82421875,False,eos_or_stop
gsm8k,cc_dflash_r2_light_gpu,1,a8b7d7a0cf3bf7e0ea49e1f9b0e45c6f6290a603b52cf907b9059da703961fcb,122,122,8,22.25945199961643,116.65418900020086,3441.959332999886,3580.8729739997034,4.1627044677734375,4.357421875,True,length_cap
gsm8k,cc_dflash_r2_light_gpu,2,1b8742ee72c998497867fcb520adb30b07cc0c5eee7a1627ad9340e863677558,78,78,8,18.252310000207217,105.71631300035733,4108.7444469999355,4232.7130700005,4.162703990936279,4.357421875,False,eos_or_stop
gsm8k,cc_dflash_r2_light_gpu,3,efb4f97ab4b99f8b5b712bf5742e1164c599214597c50fd834e49b934e9fb2f1,91,91,8,20.98710200016285,107.43873100000201,3273.209236999719,3401.635069999884,4.162703990936279,4.357421875,False,eos_or_stop
gsm8k,cc_dflash_r2_light_gpu,4,91785bccf11d00150cfa7ab2f780e4e8e3b764526eb3843e2a453202ea0634b4,123,123,8,18.21846800021376,104.97943700011092,4662.453271999766,4785.651177000091,4.1627044677734375,4.365234375,False,eos_or_stop
gsm8k,cc_dflash_r2_light_gpu,5,7eb95e7c9d0a9234533e0cade566472fd8c80f061b77ebf248d5f1b990e98031,125,125,8,17.93670500001099,103.42929299986281,1953.3787619998293,2074.744759999703,4.1627044677734375,4.365234375,False,eos_or_stop
gsm8k,cc_dflash_r2_light_gpu,6,da6324bffe8c4c70b908e82829bd79a5125c2ed4358ff0081ab6475b94ba094d,93,93,8,16.789239999980055,105.27134299991303,2830.491347000134,2952.551930000027,4.162703990936279,4.365234375,False,eos_or_stop
gsm8k,cc_dflash_r2_light_gpu,7,7339078ffd54b6d26d980a606c85cf375c3baa88fba8226504d43eff4875335f,111,111,8,18.51529599980495,104.99003500035542,2570.33651599977,2693.8418469999306,4.162703990936279,4.365234375,False,eos_or_stop
gsm8k,cc_dflash_r2_light_gpu,8,32dbe430cf8e256ff230b83973669330518a482d88f54d9d771af4b12bd9f1c1,79,79,8,18.98861300014687,101.03261499989458,1436.071747999904,1556.0929759999453,4.162703990936279,4.365234375,False,eos_or_stop
gsm8k,cc_dflash_r2_light_gpu,9,c2b3e9aed39a7cee8bc566511e2d3dc9dabb39d5eb0afaad50b9f0d977ed4952,103,103,8,19.34139100012544,105.89989700019942,2167.8646159998607,2293.1059040001855,4.162703990936279,4.365234375,False,eos_or_stop
gsm8k,cc_dflash_r2_light_gpu,10,04d6e8b8fb816ad30b516d2cd530423f942bf05ae89073ee154a0bbc6f72b710,88,88,8,19.166644000051747,105.10867799985135,3086.8250600001375,3211.1003820000406,4.162703990936279,4.365234375,False,eos_or_stop
gsm8k,cc_dflash_r2_light_gpu,11,3cb62a14f23c924a547eb87f5e7fa2d92109f74d82739d7343e11fc45cde9780,130,130,8,20.008736999898247,109.09940499959703,2676.5266620000148,2805.63480399951,4.1627044677734375,4.365234375,False,eos_or_stop
gsm8k,cc_dflash_r2_light_gpu,12,fde31d90ca04d595e8840b2edaa2713ce0291a7c194f64d89cd37ed64ca1668c,106,106,8,18.966903999626084,108.34208699998271,3338.582344000315,3465.891334999924,4.162703990936279,4.365234375,False,eos_or_stop
gsm8k,cc_dflash_r2_light_gpu,13,8615746f35ce418943c9a9fbd8ad026f4af82e6e6a8b9ac4c5874817800c35c9,133,133,8,16.691703000105917,114.81569999978092,3737.3531220000586,3868.8605249999455,4.1627044677734375,4.37109375,False,eos_or_stop
gsm8k,cc_dflash_r2_light_gpu,14,071eec59385c74f75dcfd55459faea33ae341ff002ce3c3f0ddf5252ab421713,88,88,8,19.643920000362414,107.78190199971505,3343.0592080003407,3470.485030000418,4.162703990936279,4.37109375,False,eos_or_stop
gsm8k,cc_dflash_r2_light_gpu,15,913dd53052d7a68db42fe7b6bc44f8c4f32e2de7a533d9b4f5b20916b867a9b3,104,104,8,20.65547299980608,105.66381599983288,2855.7728900000257,2982.0921789996646,4.162703990936279,4.37109375,False,eos_or_stop
gsm8k,cc_dflash_r2_light_gpu,16,263052a797de41356d1c9c0a0aa8a25173b0d04498b3c93d47200a6ffd008922,145,145,8,18.43904699990162,176.76221099964096,6759.259541999654,6954.460799999197,4.162704944610596,4.37109375,True,length_cap
gsm8k,cc_dflash_r2_light_gpu,17,59b8347e6080c1e77680cfe4e0559df54963e6b5bedf9e503088869d4a1cde79,113,113,8,19.748789999994187,112.3190399998748,3927.5882609999826,4059.6560909998516,4.162703990936279,4.37109375,True,length_cap
gsm8k,cc_dflash_r2_light_gpu,18,ab6d4ab05e765b6e7e29a84cca31b931d103a746001a0eb4caaf04f802045c1f,99,99,8,20.25723700035087,109.0547730000253,5084.526331000234,5213.83834100061,4.162703990936279,4.37109375,True,length_cap
gsm8k,cc_dflash_r2_light_gpu,19,8fabc6037a59dee094d7f400b25ce8fd7d0df4853160e574ae8ade19522945cc,111,111,8,19.27317000036055,110.65225699985604,2657.69482099995,2787.6202480001666,4.162703990936279,4.37109375,False,eos_or_stop
gsm8k,cc_dflash_r2_light_gpu,20,92ec968b582414b3deb772856e82c93e65c32f0c9ea07e45abdb753c52c5a1b0,69,69,8,21.830655000030674,110.28876199998194,1651.9487830000799,1784.0682000000925,4.162703514099121,4.37109375,False,eos_or_stop
gsm8k,cc_dflash_r2_light_gpu,21,f9e849d63051a1834fefd771339d2a28cdbb2dfa9a2caa00500a76ca1fad7e44,112,112,8,18.69174600005863,135.46363900013603,5270.552086999942,5424.7074720001365,4.162703990936279,4.37109375,True,length_cap
gsm8k,cc_dflash_r2_light_gpu,22,20d259408d0158600f43b90d78b896c9319113cf4afbb1883e4584cb43530453,119,119,8,18.901928000104817,107.92270299998563,4651.6764399998465,4778.501070999937,4.162703990936279,4.37109375,False,eos_or_stop
gsm8k,cc_dflash_r2_light_gpu,23,659d96a81bacca99be171c1b0649b160b21abfe1d996006109f82d9fb31f7218,118,118,8,84.44139900029768,465.22075699976995,9477.200943999833,10026.8630999999,4.162703990936279,4.37109375,False,eos_or_stop
gsm8k,cc_dflash_r2_light_gpu,24,c5e35b5b98fec84971fca83d0122a1d53c618a13017614f2465b2d37c1fd33b9,109,109,8,91.08470399996804,433.75067300030423,8033.733356000084,8558.568733000357,4.162703990936279,4.37109375,False,eos_or_stop
gsm8k,cc_dflash_r2_light_gpu,25,a8de57c32fb9963ad0e300d58e8757a170c2e49fa9e0e0ab8c6921b5ff0d7e7f,93,93,8,81.07501400036199,395.0858260000132,12450.095799999872,12926.256640000247,4.162703990936279,4.37109375,True,length_cap
gsm8k,cc_dflash_r2_light_gpu,26,ba339f7e1525c5a61af248f96c6d539d4c04d7ce68c6bc39614971c8271dc9f3,78,78,8,84.8082960001193,150.88506400024926,1898.00345499998,2133.6968150003486,4.162703990936279,4.37109375,False,eos_or_stop
gsm8k,cc_dflash_r2_light_gpu,27,49e97a3fa69eef2aa2cb11ee8ccc0f32b25869659f0ba6f6f263c1e037c62d4e,117,117,8,14.702121000027546,88.92439200008084,2385.640783999861,2489.2672969999694,4.162703990936279,4.37109375,False,eos_or_stop
gsm8k,cc_dflash_r2_light_gpu,28,8d04b84524d325412fdd7a880d096defa1809fcf65ee38b26d36976295b512ee,108,108,8,15.236923999964347,92.00078499998199,2358.7019710003005,2465.939680000247,4.162703990936279,4.37109375,False,eos_or_stop
gsm8k,cc_dflash_r2_light_gpu,29,f4aa73b456bb9bbbd771dd75b7d17d5f6382c3628d5a57133892afafa1bf322e,94,94,8,15.279980999821419,87.25756900003034,3113.5708219999287,3216.1083719997805,4.162703990936279,4.37109375,False,eos_or_stop
gsm8k,cc_dflash_r2_light_gpu,30,9ad68c9456e2cabf9a86c79b24bc4d8dcfbb9f724c80eb35686177e900d534dc,103,103,8,14.753328000097099,90.13249800000267,2404.094112000166,2508.979938000266,4.162703990936279,4.37109375,False,eos_or_stop
